cnpj;razao_social;nome_fantasia;data_abertura;tempo_de_mercado_anos;situacao_cadastral;natureza_juridica;matriz_filial;cnae_principal;cnaes_secundarios;rossi;endereco;bairro;municipio;uf;telefone_1;telefone_2;email;capital_social;porte;Faturamento Anual;opcaoSimples;opcaoMei;socios;outrosTelefones;outrosEmails
35223931000133;TAWANY SANCHES SUZUKI;;17/10/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80310100;Avenida Nossa Senhora Aparecida, 1374, Conj 03 Cond Joao Tissi Res;Seminario;Curitiba;PR;43 999855709;;tawany.fisio@gmail.com;1000;ME;até R$360.000;Sim;Não;;43 999855709;
35223931000133;TAWANY SANCHES SUZUKI;;17/10/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80310100;Avenida Nossa Senhora Aparecida, 1374, Conj 03 Cond Joao Tissi Res;Seminario;Curitiba;PR;43 999855709;;tawany.fisio@gmail.com;1000;ME;até R$360.000;Sim;Não;;43 999855709;
35184104000188;INSTITUTO AMPLA SAUDE LTDA;INSTITUTO AMPLA SAUDE EIRELI;15/10/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8690901 - Atividades de práticas integrativas e complementares em saúde humana|8690903 - Atividades de acupuntura|9313100 - Atividades de condicionamento físico;81070080;Rua Sao Mateus, 252, Loja 02 Andar Tr;Portao;Curitiba;PR;41 997153489;;;10000;ME;até R$360.000;Sim;Não;Tatiane Braganholi;41 997153489;
35173559000106;FRANCIELLE COSTA VALLE - FISIOTERAPIA;FRANCIELLE COSTA VALLE - FISIOTERAPIA;14/10/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80035050;Rua Dos Funcionarios, 961;Cabral;Curitiba;PR;41 999727403;;fernanda.valerio@assessoriaconfiar.com.br;500;ME;até R$360.000;Sim;Não;;41 999727403;
35097686000165;MOVI E VIDA CLINICA DE FISIOTERAPIA LTDA;MOVI & VIDA CLINICA DE FISIOTERAPIA;07/10/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;81870250;Rua Humberto Zanato, 640;Pinheirinho;Curitiba;PR;41 988468669;;beth_zanon@yahoo.com.br;54496;ME;até R$360.000;Sim;Não;Elizabet Aparecida Zanon Pinto;41 988468669;
35119987000142;MPK CWB CENTRO MULTIDISCIPLINAR DE NEUROVISAO LTDA;MPK CWB;07/10/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|8599699 - Outras atividades de ensino não especificadas anteriormente|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente|8660700 - Atividades de apoio à gestão de saúde;81560230;Rua Rosa Mehl, 449, Casa 6 Cond Morada Do Bosque Cd;Uberaba;Curitiba;PR;41 32095554;;mpkcwb@gmail.com;1000;ME;até R$360.000;Sim;Não;Tauane Gomes Da Silva|Victor Ribeiro Ferraro|Suellen Talita Figueiro Polati|Leandro David Ortiz Rhein|Darlene Dias Matos Kloster|Marcia Cristina Baptista Dias;41 996869828,41 32095554;
35067679000110;AVAFITO REABILITACAO E COMERCIO DE TECNOLOGIA ASSISTIVA LTDA;AVAFITO REABILITACAO E COMERCIO DE TECNOLOGIA ASSISTIVA;03/10/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;4773300 - Comércio varejista de artigos médicos e ortopédicos;80230030;Avenida Presidente Getulio Vargas, 593;Reboucas;Curitiba;PR;41 30238313;41 991675338;contab.moraes@gmail.com;20000;ME;até R$360.000;Sim;Não;Felipe Bitar Neves Rodrigues Teixeira|Larissa Bitar Neves Rodrigues Teixeira;41 30238313,41 991675338;
35046494000120;ESPACO LENUVE TERAPIAS INTEGRADAS LTDA;ESPACO LENUVE FISIOTERAPIA PILATES E ESTETICA;01/10/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;9313100 - Atividades de condicionamento físico;8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80050580;Rua Roberto Cichon, 42;Cristo Rei;Curitiba;PR;41 999968999;;espacolenuvi@yahoo.com;15000;ME;até R$360.000;Sim;Não;Paulo Antonio De Siqueira;41 999968999;
34998596000182;EXPIRARE - PILATES E FISIOTERAPIA LTDA;;25/09/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;80620010;Avenida Republica Argentina, 1237, Sala 1201 Andar 12 Cond Today S Office Ed;Agua Verde;Curitiba;PR;41 996000226;;fernandojendik@gmail.com;5000;ME;até R$360.000;Sim;Não;Fernando Jendik Cardoso|Janne Kelly De Araujo Nunes;41 996000226;
34954380000115;CLINICA DE REABILITACAO VITORIA LTDA;CLINICA DE REABILITACAO VITORIA;23/09/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia;82400000;Avenida Manoel Ribas, 6905;Santa Felicidade;Curitiba;PR;41 35385740;;financeiro@centrovitoria.com.br;20000;ME;até R$360.000;Não;Não;Andrea Cristina Solarewicz Xavier Da Silveira;41 35385740;
34919174000174;LONGUE VIE COMERCIO DE PRODUTOS ESPECIALIZADOS PARA SAUDE LTDA;LONGUE VIE COMERCIO DE PRODUTOS ESPECIALIZADOS PARA TER;19/09/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;4773300 - Comércio varejista de artigos médicos e ortopédicos;4763601 - Comércio varejista de brinquedos e artigos recreativos|4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal|7729203 - Aluguel de material médico|8650004 - Atividades de fisioterapia|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80240031;Avenida Iguacu, 2536;Agua Verde;Curitiba;PR;41 992020076;;financeiro@lojavitasaude.com.br;30000;ME;até R$360.000;Não;Não;Caroline De Paula;41 992020076;
34913248000165;K. P. CLINICA DE FISIOTERAPIA LTDA;PRIME FISIO - CLINICA DE REABILITACAO FUNCIONAL;18/09/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|9313100 - Atividades de condicionamento físico;80230000;Avenida Silva Jardim, 984;Reboucas;Curitiba;PR;41 996327037;;primefisio5@gmail.com;20000;ME;até R$360.000;Não;Não;Faruk Abrao Kalil Filho|Icaro Poteriko;41 996327037;
34787698000159;LUIZA STANULA MACUCH FISIOTERAPEUTA;;06/09/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;81010000;Avenida Presidente Wenceslau Braz, 2032;Guaira;Curitiba;PR;41 996479904;;;10000;ME;até R$360.000;Sim;Não;;41 996479904;
34743180000113;ANGULAR ASSISTENCIA E CONSULTORIA FISIOTERAPEUTICA, PILATES LTDA;;03/09/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|8650005 - Atividades de terapia ocupacional;80050350;Avenida Sao Jose, 618, Sala 901 Andar 08 Cond Botanico Business Ce;Cristo Rei;Curitiba;PR;41 999117973;41 999972740;fernanda.valerio@assessoriaconfiar.com.br;15000;ME;até R$360.000;Sim;Não;Anna Catharina De Oliveira Lorenzoni Mottin|Flavia Makoski Ciescilivski|Mayara Alves Barbosa Da Silva|Debora Guidetti Barbara Da Silva|Tais Goncalves De Matos Esser;41 999117973,41 999972740;
34626262000188;LAIS DE OLIVEIRA FISIOTERAPEUTA;LAIS OLIVEIRA TERAPIA;22/08/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente|8711502 - Instituições de longa permanência para idosos|8711503 - Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes|8712300 - Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio;80620330;Rua Santo Amaro, 863;Agua Verde;Curitiba;PR;41 991643896;41 997896764;laisoliveira.terapia@gmail.com;1000;ME;até R$360.000;Não;Não;;41 991643896,41 997896764;
34594327000150;CLINICA DE FISIOTERAPIA CAMARA VICELLI LTDA;;20/08/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8690903 - Atividades de acupuntura;80530010;Rua Mateus Leme, 1430;Centro Civico;Curitiba;PR;41 991341965;;luisvicelli@yahoo.com.br;10000;ME;até R$360.000;Sim;Não;Luis Carlos Da Camara Vicelli|Bernardo Galera;41 991341965;
34532438000132;POSSOLI - FISIOTERAPIA E TERAPIAS INTEGRATIVAS LTDA.;POSSOLI - FISIOTERAPIA E TERAPIAS INTEGRATIVAS;14/08/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;82315010;Rua Brasilio Cuman, 975;Sao Braz;Curitiba;PR;41 996627063;;frederico.moscaleski@nexttbrasil.com.br;60000;ME;até R$360.000;Sim;Não;Vilmar Jose Possoli|Karen Pauline Possoli;41 996627063;
34501141000100;NUCLEO CARE FISIOTERAPIA LTDA;;12/08/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80730001;Rua Padre Anchieta, 2194, Conj 902 Andar 09 Cond Mirabili Offices Ed;Bigorrilho;Curitiba;PR;41 33221154;;mariomira3@hotmail.com;10000;ME;até R$360.000;Sim;Não;Gylian Meister Dib|Elaine Cordeiro Marcondes Machado Stechman;41 33221154;
34459959000101;NASCER FISIO SERVICOS DE FISIOTERAPIA LTDA;ESTAR BEM FISIOTERAPIA ESPECIALIZADA;07/08/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|8650005 - Atividades de terapia ocupacional;81925412;Rua Victalino Jose Bolicenha, 56, Casa 06 Cond America Cd;Sitio Cercado;Curitiba;PR;41 996640437;;saraaparecida20@hotmail.com;10000;ME;até R$360.000;Sim;Não;Jussara Aparecida Dos Santos Silva Carraro;41 997114050,41 996640437;
34367937000111;OZONIOTERAPIA CURITIBA LTDA;;30/07/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;82120330;Rua Leonor Castellano, 809, Casa 11 Cond Stelmachuk Residenci;Pilarzinho;Curitiba;PR;41 999117973;;fernanda.valerio@assessoriaconfiar.com.br;500;ME;até R$360.000;Não;Não;Raquel Guerra Noris Molinari;41 999117973;
34208623000176;ACB FISIOTERAPIA LTDA;ACB FISIOTERAPIA;15/07/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8219999 - Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;81810480;Rua Gabriel Frecceiro De Miranda, 172, Casa 02 Bloco Villaggio Fellicce;Xaxim;Curitiba;PR;41 999219842;;a.alinedacosta@gmail.com;1000;ME;até R$360.000;Sim;Não;Aline Da Costa Baptistel;41 999219842;
34209375000188;FISIOTERAPIA HARMONI LTDA;FISIOTERAPIA HARMONI;15/07/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8690903 - Atividades de acupuntura|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;81020670;Rua Emanuel Kant, 60, Sala 309 Andar 03 Cond H. A. Offices Linha;Capao Raso;Curitiba;PR;41 999914216;41 992118556;luissergio1992@yahoo.com.br;10000;ME;até R$360.000;Sim;Não;Josiane Aparecida De Oliveira Kempner|Dalmir Luiz Kempner;41 999914216,41 992118556;
02631043000281;SANTOS & IVANOWSKI LTDA;;10/07/2019;5;Ativa;Sociedade Empresária Limitada;Filial;8650003 - Atividades de psicologia e psicanálise;8650002 - Atividades de profissionais da nutrição|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional;80240210;Avenida Republica Argentina, 369, Conj 106 Andar 01 Cond Argentina Ed;Agua Verde;Curitiba;PR;41 996015409;;;0;ME;até R$360.000;Sim;Não;Marciane Ivanowski Ferreira Dos Santos|Fabiane Dos Santos Pires;41 996015409;
34163803000189;LUIS RAFAEL DO ESPIRITO SANTO BALZER;;10/07/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;82950030;Rua Claro S De Lacerda, 55, Casa 04 Andar 01 Cond Fischer Xviii Cd Res;Cajuru;Curitiba;PR;42 984015090;;;5000;ME;até R$360.000;Não;Não;;42 984015090;
34158549000120;CLAITON S. CANANI CLINICA DE FISIOTERAPIA LTDA;CLINICA DE FISIOTERAPIA DR. CLAITON SILVA CANANI;09/07/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;82400060;Rua Antonio Stival, 180;Santa Felicidade;Curitiba;PR;41 987262971;;claitoncanani@gmail.com;100000;ME;até R$360.000;Sim;Não;Claiton Da Silva Canani;41 987262971;
34130565000105;JULIANA THIEMY LIBRELATO - FISIOTERAPIA;;05/07/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;82110190;Rua Alvaro Moleta, 378, Casa A Cond Villagio Nori Cd Resbloco Vllagio Nori Cd Res;Pilarzinho;Curitiba;PR;41 999117973;;fernanda.valerio@assessoriaconfiar.com.br;1000;ME;até R$360.000;Sim;Não;;41 999117973;
34086089000172;CENTRO DE SAUDE MARECHAL GUANYUAN LTDA;CENTRO DE SAUDE MARECHAL;02/07/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8599604 - Treinamento em desenvolvimento profissional e gerencial;4761001 - Comércio varejista de livros|4773300 - Comércio varejista de artigos médicos e ortopédicos|8630503 - Atividade médica ambulatorial restrita a consultas|8640202 - Laboratórios clínicos|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|8690901 - Atividades de práticas integrativas e complementares em saúde humana;81650000;Avenida Marechal Floriano Peixoto, 7915, Loja 10 Cond Fazenda Boqueirao Ed;Boqueirao;Curitiba;PR;41 996283231;;eriveltonagurek@hotmail.com;7000;ME;até R$360.000;Sim;Não;Erivelton Fontes Gurek|Zelinda Polli De Meira;41 996283231;
34038544000164;CASA VERDE SAUDE INTEGRADA LTDA;;26/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise;80620010;Avenida Republica Argentina, 1336, Conj 416 Andar 04 Cond Inspira Business Ed;Vila Izabel;Curitiba;PR;41 999234554;;contato@casaverdesaude.com.br;100000;ME;até R$360.000;Sim;Não;Carol Sabrine Grochovski|Lucas Tadra Beckert;41 999234554;
34042618000136;ANDERSON LUIZ ANTUNES - FISIOTERAPIA;;26/06/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80610280;Rua Engenheiro Niepce Da Silva, 275;Portao;Curitiba;PR;41 999727403;;fernanda.valerio@assessoriaconfiar.com.br;500;ME;até R$360.000;Sim;Não;;41 999727403;
34026381000108;FLAVIA FONTANA THOMAZ LTDA;FFT FISIO;25/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80050152;Avenida Senador Souza Naves, 1450, Apt 302 Andar 02 Cond Boulevard De France Bloco Torre Saint Michel;Cristo Rei;Curitiba;PR;41 32255623;;mb@mbconsultores.com.br;100000;ME;até R$360.000;Sim;Não;Flavia Fontana Thomaz;41 32255623;
34003304000124;INTEGRALMOV FISIOTERAPIA LTDA;;24/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;80710240;Rua Frederico Cantarelli, 25;Merces;Curitiba;PR;41 997278114;;fisioterapeutarocha@hotmail.com;99800;ME;até R$360.000;Sim;Não;Tiago Rocha Alves Costa|Jhuliane Chaves Antunes;41 997278114;
29549205000293;MFT CENTRO DE REABILITACAO LTDA;HAPPYKIDS CENTRO DE REABILITACAO;19/06/2019;5;Ativa;Sociedade Empresária Limitada;Filial;8650004 - Atividades de fisioterapia;8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8690903 - Atividades de acupuntura;81170150;Rua Manoel Valdomiro De Macedo, 2931;Cidade Industrial;Curitiba;PR;41 999372871;41 999577542;happykidescr@outlook.com;30000;ME;até R$360.000;Não;Não;Thais De Carvalho Cruz Marinato|Michelle Cristine Neiro De Oliveira|Francielle Cristhine Neiro De Oliveira Ferreira;41 999372871,41 999577542;
33958618000118;A E R CLINICA DE FISIOTERAPIA LTDA;ESPACO ANA PAULA MIGUEL;18/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80540400;Avenida Anita Garibaldi, 850, Conj 209 Andar 01 Cond Infinity Prime Officbloco Torre 01 A Royal;Cabral;Curitiba;PR;41 988948120;;espacoanapaulamiguel@gmail.com;1000;ME;até R$360.000;Sim;Não;Rafael Miguel Bezerra|Ana Paula Miguel Bezerra;41 988948120;
33959583000131;SUZANA MARQUES DOS SANTOS - CLINICA DE FISIOTERAPIA;;18/06/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;82315110;Rua Jacana, 401;Sao Braz;Curitiba;PR;41 985135653;;;1000;ME;até R$360.000;Não;Não;;41 985135653;
33960708000143;BEABA CLINICA DE DESENVOLVIMENTO INFANTOJUVENIL LTDA;;18/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650003 - Atividades de psicologia e psicanálise;8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente;80040455;Rua Itupava, 1491;Hugo Lange;Curitiba;PR;41 992592110;;amorimdemelo@outlook.com.br;1000;ME;até R$360.000;Sim;Não;Dariane Camila De Gois;41 997725518,41 992592110;
33962646000109;JULIA CRISTINA DEBIASI FISIOTERAPIA LTDA;;18/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;81280330;Rua Professor Pedro Viriato Parigot De Souza, 4554, Apt 403 Andar 04 Cond Ventura Ecoville Cd Bloco Ventura Ecoville Bl;Cidade Industrial;Curitiba;PR;41 988829745;;;1000;ME;até R$360.000;Sim;Não;Julia Cristina Debiasi;41 988829745;
33930247000166;LUCIANE MARIA BICHELS DA SILVA;LB SERVICOS E COMERCIO;14/06/2019;5;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80610090;Rua Santa Catarina, 930, Apt 16C Andar 01 Bloco San Marino Iii Ed;Agua Verde;Curitiba;PR;41 999009509;;lubichels2011@hotmail.com;50000;ME;até R$360.000;Sim;Não;;41 999009509;
33911414000121;CIPRIANI ACADEMIA LTDA;FIT STUDIO ACADEMIA PERSONALIZADA;12/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;9313100 - Atividades de condicionamento físico;4729602 - Comércio varejista de mercadorias em lojas de conveniência|4763602 - Comércio varejista de artigos esportivos|8650004 - Atividades de fisioterapia;80620300;Rua Castro, 42;Agua Verde;Curitiba;PR;41 999368483;;;200000;ME;até R$360.000;Sim;Não;Nayara Luiza Santos Cipriani|Natalia Cristina Santos Cipriani Garcia;41 999368483;
22416405000229;PAULA A. G. GRIPP PARRALEGO - FISIOTERAPIA;VITTALICE SAUDE;11/06/2019;5;Ativa;Empresário (Individual);Filial;8650004 - Atividades de fisioterapia;8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente|8660700 - Atividades de apoio à gestão de saúde|8690901 - Atividades de práticas integrativas e complementares em saúde humana|8690999 - Outras atividades de atenção à saúde humana não especificadas anteriormente;80240280;Rua Candido Xavier, 408;Agua Verde;Curitiba;PR;41 988552246;;paulinhagripp@hotmail.com;2000;ME;até R$360.000;Sim;Não;;41 32729305,41 988552246;
33876252000138;R BARDY FISIOTERAPIA LTDA;CLINICA BARDY - FISIOTERAPIA E NEUROMODULACAO;10/06/2019;5;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|9313100 - Atividades de condicionamento físico;80060230;Rua Conselheiro Araujo, 434, Sala 12 Andar 01 Cond Liverpool Edificio;Centro;Curitiba;PR;41 999918487;;rafaelbardyfisio@gmail.com;5000;ME;até R$360.000;Sim;Não;Maria Carolina Santos Ganassin Canassa|Rafael Favero Bardy;41 999918487;
